vehicle_id,timestamp,failure_event,maintenance_event,label_imminent_fault,time_to_failure_min,risk_score,rf_engine_temp_mean,rf_engine_temp_max,rf_engine_temp_std,rf_engine_temp_rate_per_min,rf_battery_voltage_mean,rf_battery_voltage_min,rf_battery_voltage_drop_per_min,rf_brake_wear_current,rf_brake_wear_rate_per_min,rf_tire_pressure_mean_dev,rf_dtc_count,rf_critical_dtc_present,rf_usage_city,rf_usage_highway,rf_usage_mixed,rf_hour_of_day,rf_day_of_week,rf_window_size,rf_window_span_minutes,sequence_length,lstm_sequence
VEH-002,2025-12-13T11:02:35.162389+00:00,0,0,0,,0.3221333333333333,92.47666666666667,109.48,10.236500324275326,-6.51347971707318,12.849166666666667,11.89,-0.8931527371237468,54.5,-6.2520691598662275,-0.007500000000000284,2,1,1,0,0,11,5,12,0.91809605,12,"[[84.37, 11.9, 60.24, 33.94, 0.0, 1.0, 0.0, 0.0], [89.22, 12.79, 23.61, 33.52, 0.0, 1.0, 0.0, 0.0], [79.95, 13.7, 52.11, 35.61, 1.0, 1.0, 0.0, 0.0], [88.16, 13.26, 59.29, 31.62, 0.0, 1.0, 0.0, 0.0], [98.28, 13.77, 61.26, 33.38, 0.0, 1.0, 0.0, 0.0], [105.83, 11.89, 31.54, 28.59, 0.0, 1.0, 0.0, 0.0], [89.12, 13.96, 36.55, 28.99, 0.0, 1.0, 0.0, 0.0], [95.61, 12.4, 61.33, 28.77, 0.0, 1.0, 0.0, 0.0], [107.16, 13.41, 28.1, 35.73, 0.0, 1.0, 0.0, 0.0], [109.48, 12.37, 25.39, 31.53, 0.0, 1.0, 0.0, 0.0], [84.15, 12.02, 21.37, 28.72, 0.0, 1.0, 0.0, 0.0], [78.39, 12.72, 54.5, 33.51, 1.0, 1.0, 0.0, 0.0]]"
VEH-002,2025-12-13T11:02:40.158294+00:00,0,0,0,,0.3383194871794871,91.1846153846154,109.48,10.805472698437878,-8.678187829272646,12.756153846153847,11.64,0.25964658637639665,53.72,-6.511137473746571,0.12846153846153804,2,1,1,0,0,11,5,13,1.0013611333333334,13,"[[84.37, 11.9, 60.24, 33.94, 0.0, 1.0, 0.0, 0.0], [89.22, 12.79, 23.61, 33.52, 0.0, 1.0, 0.0, 0.0], [79.95, 13.7, 52.11, 35.61, 1.0, 1.0, 0.0, 0.0], [88.16, 13.26, 59.29, 31.62, 0.0, 1.0, 0.0, 0.0], [98.28, 13.77, 61.26, 33.38, 0.0, 1.0, 0.0, 0.0], [105.83, 11.89, 31.54, 28.59, 0.0, 1.0, 0.0, 0.0], [89.12, 13.96, 36.55, 28.99, 0.0, 1.0, 0.0, 0.0], [95.61, 12.4, 61.33, 28.77, 0.0, 1.0, 0.0, 0.0], [107.16, 13.41, 28.1, 35.73, 0.0, 1.0, 0.0, 0.0], [109.48, 12.37, 25.39, 31.53, 0.0, 1.0, 0.0, 0.0], [84.15, 12.02, 21.37, 28.72, 0.0, 1.0, 0.0, 0.0], [78.39, 12.72, 54.5, 33.51, 1.0, 1.0, 0.0, 0.0], [75.68, 11.64, 53.72, 33.76, 0.0, 1.0, 0.0, 0.0]]"
VEH-002,2025-12-13T11:02:45.168420+00:00,0,0,0,,0.30131952380952376,91.89714285714285,109.48,10.724663450311573,15.476605238442186,12.862857142857143,11.64,-2.166171668275113,35.08,-23.19186347821356,0.2521428571428567,2,1,1,0,0,11,5,14,1.0848632333333332,14,"[[84.37, 11.9, 60.24, 33.94, 0.0, 1.0, 0.0, 0.0], [89.22, 12.79, 23.61, 33.52, 0.0, 1.0, 0.0, 0.0], [79.95, 13.7, 52.11, 35.61, 1.0, 1.0, 0.0, 0.0], [88.16, 13.26, 59.29, 31.62, 0.0, 1.0, 0.0, 0.0], [98.28, 13.77, 61.26, 33.38, 0.0, 1.0, 0.0, 0.0], [105.83, 11.89, 31.54, 28.59, 0.0, 1.0, 0.0, 0.0], [89.12, 13.96, 36.55, 28.99, 0.0, 1.0, 0.0, 0.0], [95.61, 12.4, 61.33, 28.77, 0.0, 1.0, 0.0, 0.0], [107.16, 13.41, 28.1, 35.73, 0.0, 1.0, 0.0, 0.0], [109.48, 12.37, 25.39, 31.53, 0.0, 1.0, 0.0, 0.0], [84.15, 12.02, 21.37, 28.72, 0.0, 1.0, 0.0, 0.0], [78.39, 12.72, 54.5, 33.51, 1.0, 1.0, 0.0, 0.0], [75.68, 11.64, 53.72, 33.76, 0.0, 1.0, 0.0, 0.0], [101.16, 14.25, 35.08, 33.86, 0.0, 1.0, 0.0, 0.0]]"
VEH-002,2025-12-13T11:02:50.182553+00:00,0,0,0,,0.23993333333333325,93.07733333333334,109.6,11.262788563327565,21.593038774025477,12.869333333333334,11.64,-0.9071986167446304,6.23,-46.22433706639384,0.1899999999999996,2,1,1,0,0,11,5,15,1.1684321166666665,15,"[[84.37, 11.9, 60.24, 33.94, 0.0, 1.0, 0.0, 0.0], [89.22, 12.79, 23.61, 33.52, 0.0, 1.0, 0.0, 0.0], [79.95, 13.7, 52.11, 35.61, 1.0, 1.0, 0.0, 0.0], [88.16, 13.26, 59.29, 31.62, 0.0, 1.0, 0.0, 0.0], [98.28, 13.77, 61.26, 33.38, 0.0, 1.0, 0.0, 0.0], [105.83, 11.89, 31.54, 28.59, 0.0, 1.0, 0.0, 0.0], [89.12, 13.96, 36.55, 28.99, 0.0, 1.0, 0.0, 0.0], [95.61, 12.4, 61.33, 28.77, 0.0, 1.0, 0.0, 0.0], [107.16, 13.41, 28.1, 35.73, 0.0, 1.0, 0.0, 0.0], [109.48, 12.37, 25.39, 31.53, 0.0, 1.0, 0.0, 0.0], [84.15, 12.02, 21.37, 28.72, 0.0, 1.0, 0.0, 0.0], [78.39, 12.72, 54.5, 33.51, 1.0, 1.0, 0.0, 0.0], [75.68, 11.64, 53.72, 33.76, 0.0, 1.0, 0.0, 0.0], [101.16, 14.25, 35.08, 33.86, 0.0, 1.0, 0.0, 0.0], [109.6, 12.96, 6.23, 31.32, 0.0, 1.0, 0.0, 0.0]]"
VEH-002,2025-12-13T11:02:55.198071+00:00,0,0,0,,0.28406895833333334,92.26125,109.6,11.353948033063212,-3.474374061894051,12.909375,11.64,-1.2859177562412436,17.46,-34.16867180869591,0.16812499999999964,3,1,1,0,0,11,5,16,1.2520240833333331,16,"[[84.37, 11.9, 60.24, 33.94, 0.0, 1.0, 0.0, 0.0], [89.22, 12.79, 23.61, 33.52, 0.0, 1.0, 0.0, 0.0], [79.95, 13.7, 52.11, 35.61, 1.0, 1.0, 0.0, 0.0], [88.16, 13.26, 59.29, 31.62, 0.0, 1.0, 0.0, 0.0], [98.28, 13.77, 61.26, 33.38, 0.0, 1.0, 0.0, 0.0], [105.83, 11.89, 31.54, 28.59, 0.0, 1.0, 0.0, 0.0], [89.12, 13.96, 36.55, 28.99, 0.0, 1.0, 0.0, 0.0], [95.61, 12.4, 61.33, 28.77, 0.0, 1.0, 0.0, 0.0], [107.16, 13.41, 28.1, 35.73, 0.0, 1.0, 0.0, 0.0], [109.48, 12.37, 25.39, 31.53, 0.0, 1.0, 0.0, 0.0], [84.15, 12.02, 21.37, 28.72, 0.0, 1.0, 0.0, 0.0], [78.39, 12.72, 54.5, 33.51, 1.0, 1.0, 0.0, 0.0], [75.68, 11.64, 53.72, 33.76, 0.0, 1.0, 0.0, 0.0], [101.16, 14.25, 35.08, 33.86, 0.0, 1.0, 0.0, 0.0], [109.6, 12.96, 6.23, 31.32, 0.0, 1.0, 0.0, 0.0], [80.02, 13.51, 17.46, 31.84, 1.0, 1.0, 0.0, 0.0]]"
VEH-002,2025-12-13T11:03:00.223804+00:00,0,0,0,,0.3145386274509804,92.94941176470589,109.6,11.353683761145403,14.665519477179839,12.916470588235295,11.64,-0.8459436962334462,34.76,-19.07490741595419,0.02352941176470559,3,1,1,0,0,11,5,17,1.3357862999999999,17,"[[84.37, 11.9, 60.24, 33.94, 0.0, 1.0, 0.0, 0.0], [89.22, 12.79, 23.61, 33.52, 0.0, 1.0, 0.0, 0.0], [79.95, 13.7, 52.11, 35.61, 1.0, 1.0, 0.0, 0.0], [88.16, 13.26, 59.29, 31.62, 0.0, 1.0, 0.0, 0.0], [98.28, 13.77, 61.26, 33.38, 0.0, 1.0, 0.0, 0.0], [105.83, 11.89, 31.54, 28.59, 0.0, 1.0, 0.0, 0.0], [89.12, 13.96, 36.55, 28.99, 0.0, 1.0, 0.0, 0.0], [95.61, 12.4, 61.33, 28.77, 0.0, 1.0, 0.0, 0.0], [107.16, 13.41, 28.1, 35.73, 0.0, 1.0, 0.0, 0.0], [109.48, 12.37, 25.39, 31.53, 0.0, 1.0, 0.0, 0.0], [84.15, 12.02, 21.37, 28.72, 0.0, 1.0, 0.0, 0.0], [78.39, 12.72, 54.5, 33.51, 1.0, 1.0, 0.0, 0.0], [75.68, 11.64, 53.72, 33.76, 0.0, 1.0, 0.0, 0.0], [101.16, 14.25, 35.08, 33.86, 0.0, 1.0, 0.0, 0.0], [109.6, 12.96, 6.23, 31.32, 0.0, 1.0, 0.0, 0.0], [80.02, 13.51, 17.46, 31.84, 1.0, 1.0, 0.0, 0.0], [103.96, 13.03, 34.76, 29.71, 0.0, 1.0, 0.0, 0.0]]"
VEH-003,2025-12-13T11:01:40.076626+00:00,0,0,0,,0.04698666666666665,90.37,90.37,0.0,0.0,14.15,14.15,0.0,20.16,0.0,0.3999999999999986,0,0,0,0,1,11,5,1,0.0,1,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:01:45.078231+00:00,0,0,0,,0.1688791666666668,96.20500000000001,102.04,5.835000000000001,139.99506158523118,13.4,12.65,17.994223854142824,57.95,453.33447963203827,-1.4600000000000009,0,0,0,0,1,11,5,2,0.08336008333333332,2,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:01:50.080263+00:00,0,0,0,,0.12789722222222216,97.21666666666665,102.04,4.974443575807135,53.200650923259154,12.89,11.87,13.675026392900909,12.6,-45.34350856593457,-1.9966666666666673,0,0,0,0,1,11,5,3,0.16672728333333334,3,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:01:55.089611+00:00,0,0,0,,0.15177583333333344,96.405,102.04,4.531580849990431,14.387545181721,13.2475,11.87,-0.6794118558034925,36.69,66.06281162606902,-0.9850000000000012,0,0,0,0,1,11,5,4,0.25021641666666666,4,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:00.080203+00:00,0,0,0,,0.19752833333333342,94.242,102.04,5.928107286478543,-14.337435749616184,13.413999999999998,11.87,0.20996244821613738,65.4,135.69573081854313,-0.9440000000000012,0,0,0,0,1,11,5,5,0.33339295,5,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:05.093384+00:00,0,0,0,,0.21517694444444446,96.17166666666667,105.82,6.921231626106887,37.05516118435487,13.466666666666667,11.87,1.007324770060133,71.61,123.39728433236634,-0.16000000000000134,0,0,0,0,1,11,5,6,0.41694596666666667,6,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:10.096948+00:00,0,0,0,,0.19860142857142865,93.70285714285714,105.82,8.810801348808361,-22.944457424540623,13.365714285714287,11.87,2.778118102797166,64.69,88.9997115953653,-0.4457142857142869,0,0,0,0,1,11,5,7,0.5003387,7,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:15.103433+00:00,0,0,0,,0.09926145833333336,94.61875,105.82,8.590603060175692,18.260299889738732,13.2775,11.87,2.5523308476276476,17.9,-3.871320614522474,-0.23750000000000115,0,0,0,0,1,11,5,8,0.5837801166666666,8,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0], [101.03, 12.66, 17.9, 33.22, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:20.121896+00:00,0,0,0,,0.20889537037037034,93.0988888888889,105.82,9.169430425112981,-14.129009493505734,13.08,11.5,3.9705063794051085,61.5,61.939899518719685,-0.24555555555555644,0,0,0,0,1,11,5,9,0.6674211666666667,9,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0], [101.03, 12.66, 17.9, 33.22, 0.0, 0.0, 0.0, 1.0], [80.94, 11.5, 61.5, 31.69, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:25.135829+00:00,0,0,0,,0.09732666666666667,91.704,105.82,9.653084688326317,-14.940344151226997,12.977,11.5,2.7963210978232347,4.86,-20.373196569855,-0.13900000000000076,0,0,0,0,1,11,5,10,0.7509867166666666,10,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0], [101.03, 12.66, 17.9, 33.22, 0.0, 0.0, 0.0, 1.0], [80.94, 11.5, 61.5, 31.69, 0.0, 0.0, 0.0, 1.0], [79.15, 12.05, 4.86, 32.82, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:30.147108+00:00,0,0,0,,0.33039121212121214,91.12727272727273,105.82,9.382808351553571,-6.003537173858248,12.903636363636364,11.5,2.372655410027809,57.86,45.17631765557999,-0.4763636363636372,1,1,0,0,1,11,5,11,0.8345080333333333,11,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0], [101.03, 12.66, 17.9, 33.22, 0.0, 0.0, 0.0, 1.0], [80.94, 11.5, 61.5, 31.69, 0.0, 0.0, 0.0, 1.0], [79.15, 12.05, 4.86, 32.82, 0.0, 0.0, 0.0, 1.0], [85.36, 12.17, 57.86, 28.15, 1.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:35.163305+00:00,0,0,0,,0.28079430555555557,92.59249999999999,108.71,10.213543398351032,19.975791243469214,13.0375,11.5,-0.3921093155751859,32.41,13.342608654988982,-0.3408333333333342,1,1,0,0,1,11,5,12,0.9181113166666666,12,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0], [101.03, 12.66, 17.9, 33.22, 0.0, 0.0, 0.0, 1.0], [80.94, 11.5, 61.5, 31.69, 0.0, 0.0, 0.0, 1.0], [79.15, 12.05, 4.86, 32.82, 0.0, 0.0, 0.0, 1.0], [85.36, 12.17, 57.86, 28.15, 1.0, 0.0, 0.0, 1.0], [108.71, 14.51, 32.41, 33.15, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:40.158294+00:00,0,0,0,,0.36722910256410257,91.78923076923077,108.71,10.199756001258415,-8.208826692361468,13.006153846153847,11.5,1.517933889585089,73.47,53.23753661432968,-0.47923076923077007,1,1,0,0,1,11,5,13,1.0013611333333334,13,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0], [101.03, 12.66, 17.9, 33.22, 0.0, 0.0, 0.0, 1.0], [80.94, 11.5, 61.5, 31.69, 0.0, 0.0, 0.0, 1.0], [79.15, 12.05, 4.86, 32.82, 0.0, 0.0, 0.0, 1.0], [85.36, 12.17, 57.86, 28.15, 1.0, 0.0, 0.0, 1.0], [108.71, 14.51, 32.41, 33.15, 0.0, 0.0, 0.0, 1.0], [82.15, 12.63, 73.47, 29.86, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:45.169344+00:00,0,0,0,,0.3213830952380952,90.87714285714286,108.71,10.364299596328202,-10.46199975855979,13.092857142857143,11.5,-0.0645233465285628,48.71,26.316307762720864,-0.5628571428571435,1,1,0,0,1,11,5,14,1.0848786333333333,14,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0], [101.03, 12.66, 17.9, 33.22, 0.0, 0.0, 0.0, 1.0], [80.94, 11.5, 61.5, 31.69, 0.0, 0.0, 0.0, 1.0], [79.15, 12.05, 4.86, 32.82, 0.0, 0.0, 0.0, 1.0], [85.36, 12.17, 57.86, 28.15, 1.0, 0.0, 0.0, 1.0], [108.71, 14.51, 32.41, 33.15, 0.0, 0.0, 0.0, 1.0], [82.15, 12.63, 73.47, 29.86, 0.0, 0.0, 0.0, 1.0], [79.02, 14.22, 48.71, 30.35, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:50.182553+00:00,0,0,0,,0.36148222222222215,91.36066666666667,108.71,10.174998422058298,6.641378552772001,13.205333333333334,11.5,-0.539184083536902,59.41,33.592024252100686,-0.557333333333334,2,1,0,0,1,11,5,15,1.1684321166666665,15,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0], [101.03, 12.66, 17.9, 33.22, 0.0, 0.0, 0.0, 1.0], [80.94, 11.5, 61.5, 31.69, 0.0, 0.0, 0.0, 1.0], [79.15, 12.05, 4.86, 32.82, 0.0, 0.0, 0.0, 1.0], [85.36, 12.17, 57.86, 28.15, 1.0, 0.0, 0.0, 1.0], [108.71, 14.51, 32.41, 33.15, 0.0, 0.0, 0.0, 1.0], [82.15, 12.63, 73.47, 29.86, 0.0, 0.0, 0.0, 1.0], [79.02, 14.22, 48.71, 30.35, 0.0, 0.0, 0.0, 1.0], [98.13, 14.78, 59.41, 31.52, 1.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:02:55.198071+00:00,0,0,0,,0.35591687499999997,91.53375,108.71,9.874679662525766,3.003137120165879,13.118125000000001,11.5,1.868973633294727,57.16,29.552147193121755,-0.5193750000000008,2,1,0,0,1,11,5,16,1.2520240833333331,16,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0], [101.03, 12.66, 17.9, 33.22, 0.0, 0.0, 0.0, 1.0], [80.94, 11.5, 61.5, 31.69, 0.0, 0.0, 0.0, 1.0], [79.15, 12.05, 4.86, 32.82, 0.0, 0.0, 0.0, 1.0], [85.36, 12.17, 57.86, 28.15, 1.0, 0.0, 0.0, 1.0], [108.71, 14.51, 32.41, 33.15, 0.0, 0.0, 0.0, 1.0], [82.15, 12.63, 73.47, 29.86, 0.0, 0.0, 0.0, 1.0], [79.02, 14.22, 48.71, 30.35, 0.0, 0.0, 0.0, 1.0], [98.13, 14.78, 59.41, 31.52, 1.0, 0.0, 0.0, 1.0], [94.13, 11.81, 57.16, 32.05, 0.0, 0.0, 0.0, 1.0]]"
VEH-003,2025-12-13T11:03:00.223804+00:00,0,0,0,,0.3178504901960784,92.07176470588236,108.71,9.818595344186049,7.718300449705168,13.158823529411764,11.5,0.2545317316100636,40.5,15.226986532202046,-0.3152941176470594,2,1,0,0,1,11,5,17,1.3357862999999999,17,"[[90.37, 14.15, 20.16, 32.4, 0.0, 0.0, 0.0, 1.0], [102.04, 12.65, 57.95, 28.68, 0.0, 0.0, 0.0, 1.0], [99.24, 11.87, 12.6, 28.93, 0.0, 0.0, 0.0, 1.0], [93.97, 14.32, 36.69, 34.05, 0.0, 0.0, 0.0, 1.0], [85.59, 14.08, 65.4, 31.22, 0.0, 0.0, 0.0, 1.0], [105.82, 13.73, 71.61, 35.76, 0.0, 0.0, 0.0, 1.0], [78.89, 12.76, 64.69, 29.84, 0.0, 0.0, 0.0, 1.0], [101.03, 12.66, 17.9, 33.22, 0.0, 0.0, 0.0, 1.0], [80.94, 11.5, 61.5, 31.69, 0.0, 0.0, 0.0, 1.0], [79.15, 12.05, 4.86, 32.82, 0.0, 0.0, 0.0, 1.0], [85.36, 12.17, 57.86, 28.15, 1.0, 0.0, 0.0, 1.0], [108.71, 14.51, 32.41, 33.15, 0.0, 0.0, 0.0, 1.0], [82.15, 12.63, 73.47, 29.86, 0.0, 0.0, 0.0, 1.0], [79.02, 14.22, 48.71, 30.35, 0.0, 0.0, 0.0, 1.0], [98.13, 14.78, 59.41, 31.52, 1.0, 0.0, 0.0, 1.0], [94.13, 11.81, 57.16, 32.05, 0.0, 0.0, 0.0, 1.0], [100.68, 13.81, 40.5, 34.95, 0.0, 0.0, 0.0, 1.0]]"
VEH-004,2025-12-13T11:01:40.076626+00:00,0,0,1,0.33339295,0.06690666666666671,77.77,77.77,0.0,0.0,14.65,14.65,0.0,29.37,0.0,0.490000000000002,0,0,1,0,0,11,5,1,0.0,1,"[[77.77, 14.65, 29.37, 32.49, 0.0, 1.0, 0.0, 0.0]]"
VEH-004,2025-12-13T11:01:45.078231+00:00,0,0,1,0.2500328666666667,0.12322500000000006,79.6,81.43,1.8300000000000054,43.90590620410862,13.690000000000001,12.73,23.03260653330281,56.2,321.85668400443467,0.375,0,0,1,0,0,11,5,2,0.08336008333333332,2,"[[77.77, 14.65, 29.37, 32.49, 0.0, 1.0, 0.0, 0.0], [81.43, 12.73, 56.2, 32.26, 0.0, 1.0, 0.0, 0.0]]"
VEH-004,2025-12-13T11:01:50.080263+00:00,0,0,1,0.16666566666666668,0.0774177777777778,81.79333333333334,86.18,3.4429670666769745,50.441654370305585,13.126666666666667,12.0,15.894219272450611,13.42,-95.66520656437254,0.8766666666666675,0,0,1,0,0,11,5,3,0.16672728333333334,3,"[[77.77, 14.65, 29.37, 32.49, 0.0, 1.0, 0.0, 0.0], [81.43, 12.73, 56.2, 32.26, 0.0, 1.0, 0.0, 0.0], [86.18, 12.0, 13.42, 33.88, 0.0, 1.0, 0.0, 0.0]]"
